schema_version,protocol_id,protocol_sha256,schedule_seed,schedule_sha256,trial_id,execution_id,sequence_index,run_number,image_block_position,condition_position,condition,prompt_version,prompt_sha256,evaluation_manifest_sha256,image_id,filename,image_path,image_sha256,model_key,provider,requested_model,actual_model,sdk_version,temperature_requested,reasoning_setting,image_detail,request_started_at_utc,response_received_at_utc,duration_seconds,attempts_used,status,label,confidence,brief_reason,error_type,error_message,http_status,response_id,input_tokens,output_tokens,reasoning_tokens,total_tokens,raw_output,raw_json_path
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,2cad6299ccf7d6005f86fb753727b90b2a6ae6f935b25f2ccf06af5d807ce0a4,,22,1,8,1,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,g-2,g-2.png,images/g-2.png,81625f82d1617b53b838379a4be27cbc819155fbabf5b2dc8260886504801ba6,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:07.186092+00:00,2026-09-06T00:16:10.544107+00:00,3.358,1,success,Fairness,90,The image shows a group of people discussing a 'Gender Parity Testing Framework' as part of an 'AI Fairness Initiative.' The focus on testing for gender parity and fairness in datasets indicates a primary concern with fairness and equality.,,,,,2515,61,0,2576,"{""label"":""Fairness"",""confidence"":90,""brief_reason"":""The image shows a group of people discussing a 'Gender Parity Testing Framework' as part of an 'AI Fairness Initiative.' The focus on testing for gender parity and fairness in datasets indicates a primary concern with fairness and equality.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,61410734c5301a19845b9931df2af439f2f373edec9e9739e32bf3884bcc3dfd,,23,1,8,2,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,g-2,g-2.png,images/g-2.png,81625f82d1617b53b838379a4be27cbc819155fbabf5b2dc8260886504801ba6,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:11.076815+00:00,2026-09-06T00:16:14.673662+00:00,3.597,1,success,Fairness,95,The image shows a group of people discussing a 'Gender Parity Testing Framework' as part of an 'AI Fairness Initiative.' The focus on gender parity and fairness testing indicates a primary concern with ensuring justice and equality in AI systems.,,,,,2108,62,0,2170,"{""label"":""Fairness"",""confidence"":95,""brief_reason"":""The image shows a group of people discussing a 'Gender Parity Testing Framework' as part of an 'AI Fairness Initiative.' The focus on gender parity and fairness testing indicates a primary concern with ensuring justice and equality in AI systems.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,1b5a57114e785da2f93191e5673a5fa6f1abffa205cb37c19f52be3afc7f4fc8,,24,1,8,3,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,g-2,g-2.png,images/g-2.png,81625f82d1617b53b838379a4be27cbc819155fbabf5b2dc8260886504801ba6,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:15.206614+00:00,2026-09-06T00:16:18.707066+00:00,3.501,1,success,Fairness,95,The image shows a group of people discussing a 'Gender Parity Testing Framework' as part of an 'AI Fairness Initiative.' The focus on testing for gender parity and fairness in datasets indicates a primary concern with fairness and equality.,,,,,2339,61,0,2400,"{""label"":""Fairness"",""confidence"":95,""brief_reason"":""The image shows a group of people discussing a 'Gender Parity Testing Framework' as part of an 'AI Fairness Initiative.' The focus on testing for gender parity and fairness in datasets indicates a primary concern with fairness and equality.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,0eed0013a93c371f77dea7c1086dead0f7fbf71cbaef338d8abda58ab3e7cba8,,25,1,9,1,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,7-2,7-2.jpg,images/7-2.jpg,f05fbbbb98ff0f700f0dd0c5f9cb1d846a5f597327839a92b88e1fcef6ffbd63,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:19.234178+00:00,2026-09-06T00:16:20.757405+00:00,1.523,1,success,Respect / Authority,90,"The image shows two people bowing to each other in a formal setting, which is a gesture of respect. This suggests a primary moral concern of respect for social roles or traditions.",,,,,2339,52,0,2391,"{""label"":""Respect / Authority"",""confidence"":90,""brief_reason"":""The image shows two people bowing to each other in a formal setting, which is a gesture of respect. This suggests a primary moral concern of respect for social roles or traditions.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,42fbd1c6f9168ac8d0019e96c14f4f4419f9a0196cc9f2f2631ebb805821fe48,,26,1,9,2,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,7-2,7-2.jpg,images/7-2.jpg,f05fbbbb98ff0f700f0dd0c5f9cb1d846a5f597327839a92b88e1fcef6ffbd63,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:21.285500+00:00,2026-09-06T00:16:22.633012+00:00,1.348,1,success,Respect / Authority,90,"The image shows two people bowing to each other, which is a gesture of respect. The setting appears formal, suggesting a professional or cultural context where respect for authority or social roles is important.",,,,,2515,55,0,2570,"{""label"":""Respect / Authority"",""confidence"":90,""brief_reason"":""The image shows two people bowing to each other, which is a gesture of respect. The setting appears formal, suggesting a professional or cultural context where respect for authority or social roles is important.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,8744fdfe8e825cfa7188b0f69588628e2d0e58f32e7e74982a421866fe921569,,27,1,9,3,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,7-2,7-2.jpg,images/7-2.jpg,f05fbbbb98ff0f700f0dd0c5f9cb1d846a5f597327839a92b88e1fcef6ffbd63,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:23.161835+00:00,2026-09-06T00:16:26.110612+00:00,2.949,1,success,Respect / Authority,90,"The image shows two individuals bowing to each other, which is a gesture commonly associated with respect and acknowledgment of social roles or hierarchy. This suggests a primary moral concern of respect for authority or social norms.",,,,,2108,57,0,2165,"{""label"":""Respect / Authority"",""confidence"":90,""brief_reason"":""The image shows two individuals bowing to each other, which is a gesture commonly associated with respect and acknowledgment of social roles or hierarchy. This suggests a primary moral concern of respect for authority or social norms.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,235c69758f52f3da23bfec4b37e24ca674154f28ff4c1fccf1f2393ae58caafe,,28,1,10,1,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,9-2,9-2.jpg,images/9-2.jpg,62142986ca8108d3f29fee7e17e6af5650e1c7bdfdc9a95870bf910fa30abc0d,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:26.643918+00:00,2026-09-06T00:16:29.418916+00:00,2.775,1,success,Care,85,"The image shows a crowded living space with children and an adult, suggesting a situation where care and support are needed due to visible vulnerability and potential lack of resources. The primary moral concern appears to be the well-being of the individuals in this environment. Fairness could be considered due to the living conditions, but the focus on care is more evident.",,,,,2108,83,0,2191,"{""label"":""Care"",""confidence"":85,""brief_reason"":""The image shows a crowded living space with children and an adult, suggesting a situation where care and support are needed due to visible vulnerability and potential lack of resources. The primary moral concern appears to be the well-being of the individuals in this environment. Fairness could be considered due to the living conditions, but the focus on care is more evident.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,44fa3adb1638e2d2693d56ad5feaee9c06870d26e4d9923db3c77f1d5f8833a3,,29,1,10,2,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,9-2,9-2.jpg,images/9-2.jpg,62142986ca8108d3f29fee7e17e6af5650e1c7bdfdc9a95870bf910fa30abc0d,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:29.948695+00:00,2026-09-06T00:16:32.638637+00:00,2.69,1,success,Care,85,"The image shows a crowded living space with children and an adult, suggesting a situation where care and support are important due to visible vulnerability and need for well-being. The presence of children in a cluttered environment indicates a primary concern for their welfare.",,,,,2339,63,0,2402,"{""label"":""Care"",""confidence"":85,""brief_reason"":""The image shows a crowded living space with children and an adult, suggesting a situation where care and support are important due to visible vulnerability and need for well-being. The presence of children in a cluttered environment indicates a primary concern for their welfare.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,659d288834374fc7f0477bad74baf587fea5b08532c9d952a8b35426c806f425,,30,1,10,3,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,9-2,9-2.jpg,images/9-2.jpg,62142986ca8108d3f29fee7e17e6af5650e1c7bdfdc9a95870bf910fa30abc0d,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:33.166265+00:00,2026-09-06T00:16:35.500104+00:00,2.334,1,success,Care,85,"The image shows a crowded living space with children and an adult, suggesting a situation where care and support are needed due to visible vulnerability and potential need for better living conditions. The primary concern appears to be the well-being of the individuals in this environment.",,,,,2515,64,0,2579,"{""label"":""Care"",""confidence"":85,""brief_reason"":""The image shows a crowded living space with children and an adult, suggesting a situation where care and support are needed due to visible vulnerability and potential need for better living conditions. The primary concern appears to be the well-being of the individuals in this environment.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,2d05d011a7770663bf72155cc12be17960e987ca744cf017ebbe13fd877dabc3,,31,1,11,1,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,3-1,3-1.jpg,images/3-1.jpg,6d4b129168c70ae11059197ac5a1d1784bd9673b751937d98539e1347809284a,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:36.026055+00:00,2026-09-06T00:16:37.243475+00:00,1.217,1,success,Care,90,"The image shows a group of people gathered around a casket, with visible expressions of grief and support. The primary moral concern is the care and compassion for those mourning, as they are comforting each other in a moment of vulnerability and loss.",,,,,1428,62,0,1490,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a group of people gathered around a casket, with visible expressions of grief and support. The primary moral concern is the care and compassion for those mourning, as they are comforting each other in a moment of vulnerability and loss.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,6fda47af14976e0436d1a395b3341d3772415da3cc1a652f919375170047352c,,32,1,11,2,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,3-1,3-1.jpg,images/3-1.jpg,6d4b129168c70ae11059197ac5a1d1784bd9673b751937d98539e1347809284a,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:37.769444+00:00,2026-09-06T00:16:38.894732+00:00,1.125,1,success,Care,90,"The image shows people comforting and supporting a grieving individual at a funeral, indicating concern for her well-being and emotional support.",,,,,1659,38,0,1697,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows people comforting and supporting a grieving individual at a funeral, indicating concern for her well-being and emotional support.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,9aabca348765237b15e405900e8e5db4faf8a5232ff7969682abf0f93c684972,,33,1,11,3,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,3-1,3-1.jpg,images/3-1.jpg,6d4b129168c70ae11059197ac5a1d1784bd9673b751937d98539e1347809284a,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:39.424801+00:00,2026-09-06T00:16:40.774747+00:00,1.35,1,success,Care,90,"The image shows people gathered around a casket, with visible expressions of grief and support. The primary moral concern is the care and compassion for those mourning, as others are comforting and supporting them.",,,,,1835,53,0,1888,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows people gathered around a casket, with visible expressions of grief and support. The primary moral concern is the care and compassion for those mourning, as others are comforting and supporting them.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,1b3fc12943d7de3bf33c71ee3803e9fcfdd813c09193fafd39599a72343c7ef7,,34,1,12,1,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,5-1,5-1.jpg,images/5-1.jpg,589bad34aefce12c54edbac3b2719b2364fea38829d953c2dd548960607a1ff1,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:41.301654+00:00,2026-09-06T00:16:42.810561+00:00,1.509,1,success,Care,90,"The image shows a crowd of people, including children, with expressions of distress and need. The primary moral concern is the visible vulnerability and need for support, indicating a concern for their well-being.",,,,,1768,53,0,1821,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a crowd of people, including children, with expressions of distress and need. The primary moral concern is the visible vulnerability and need for support, indicating a concern for their well-being.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,6167377fc293ed685a4f60360cf4626b2fd0d89ed3b255bceb457aaceae18feb,,35,1,12,2,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,5-1,5-1.jpg,images/5-1.jpg,589bad34aefce12c54edbac3b2719b2364fea38829d953c2dd548960607a1ff1,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:43.336228+00:00,2026-09-06T00:16:45.324975+00:00,1.989,1,success,Care,90,"The image shows a crowd of people, including children, with expressions of distress and need. The primary moral concern is the visible vulnerability and need for support, indicating a concern for their well-being.",,,,,1999,53,0,2052,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a crowd of people, including children, with expressions of distress and need. The primary moral concern is the visible vulnerability and need for support, indicating a concern for their well-being.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,df3372a5595b0779a8da9d1dc4b3a66d4455fa20e03cfc4b230ff336bdc8e543,,36,1,12,3,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,5-1,5-1.jpg,images/5-1.jpg,589bad34aefce12c54edbac3b2719b2364fea38829d953c2dd548960607a1ff1,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:45.853767+00:00,2026-09-06T00:16:47.615013+00:00,1.761,1,success,Care,90,"The image shows a large group of people, including children, with expressions of distress and need. The primary moral concern is the visible vulnerability and need for support, indicating a concern for their well-being.",,,,,2175,54,0,2229,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a large group of people, including children, with expressions of distress and need. The primary moral concern is the visible vulnerability and need for support, indicating a concern for their well-being.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,0b59ff4821f301603d2fd337314fbee639def41c94c63a867bff2476802a2b51,,37,1,13,1,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,15-3,15-3.jpg,images/15-3.jpg,6f28dbc5170e67ac96e4ab80c38be2299d567d14bc2e675cad060a9c0181f35c,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:48.148797+00:00,2026-09-06T00:16:54.475822+00:00,6.327,1,success,Care,85,"The presence of a person in a Red Cross vest suggests a focus on providing aid or support, indicating a concern for the well-being of others. The military personnel and individuals with bandages imply a situation where care or assistance is needed.",,,,,2339,61,0,2400,"{""label"":""Care"",""confidence"":85,""brief_reason"":""The presence of a person in a Red Cross vest suggests a focus on providing aid or support, indicating a concern for the well-being of others. The military personnel and individuals with bandages imply a situation where care or assistance is needed.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,f277564dcd2827ab5d8a6fb34894176c17d2de1b6f8b37af0221c0db4ec97833,,38,1,13,2,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,15-3,15-3.jpg,images/15-3.jpg,6f28dbc5170e67ac96e4ab80c38be2299d567d14bc2e675cad060a9c0181f35c,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:16:55.007520+00:00,2026-09-06T00:17:01.294310+00:00,6.287,1,success,Care,85,"The presence of a person in a Red Cross vest suggests a focus on providing aid or support, indicating a concern for the well-being of others. The military personnel and individuals with bandages imply a situation where care or assistance is needed.",,,,,2515,61,0,2576,"{""label"":""Care"",""confidence"":85,""brief_reason"":""The presence of a person in a Red Cross vest suggests a focus on providing aid or support, indicating a concern for the well-being of others. The military personnel and individuals with bandages imply a situation where care or assistance is needed.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,59f5f45d386b7d16b3736eea7cf402e93461be22a912636664236e14ecb7c18a,,39,1,13,3,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,15-3,15-3.jpg,images/15-3.jpg,6f28dbc5170e67ac96e4ab80c38be2299d567d14bc2e675cad060a9c0181f35c,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:17:01.825820+00:00,2026-09-06T00:17:07.351192+00:00,5.525,1,success,Care,85,"The presence of a person in a Red Cross vest suggests a focus on providing aid or support, indicating a concern for the well-being of others. The bandaged individuals imply a need for care or assistance.",,,,,2108,55,0,2163,"{""label"":""Care"",""confidence"":85,""brief_reason"":""The presence of a person in a Red Cross vest suggests a focus on providing aid or support, indicating a concern for the well-being of others. The bandaged individuals imply a need for care or assistance.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,5b3b3cebec2cbe3f0f5f11b251802c4cd75702adaa6f465f14f611d1fd37a59f,,40,1,14,1,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,1-1,1-1.jpg,images/1-1.jpg,16c8b6ef21bd106f6229643ab02fee435a73563485160c64d5eac9e5c19d2f44,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:17:07.878788+00:00,2026-09-06T00:17:09.085040+00:00,1.206,1,success,Care,90,"The image shows a woman holding a laughing child, suggesting a nurturing and supportive interaction. The primary moral concern conveyed is care for the child's well-being and happiness. There is little ambiguity as the scene clearly depicts a positive, caring relationship.",,,,,1489,61,0,1550,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a woman holding a laughing child, suggesting a nurturing and supportive interaction. The primary moral concern conveyed is care for the child's well-being and happiness. There is little ambiguity as the scene clearly depicts a positive, caring relationship.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,9c1281fbd8eb4f556db1825e61f89b0fea44fbeba6d2bb90470f3148c733412a,,41,1,14,2,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,1-1,1-1.jpg,images/1-1.jpg,16c8b6ef21bd106f6229643ab02fee435a73563485160c64d5eac9e5c19d2f44,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:17:09.610581+00:00,2026-09-06T00:17:10.826156+00:00,1.216,1,success,Care,90,"The image shows a woman and a child in a joyful interaction, suggesting a nurturing and supportive relationship. The child's laughter and the woman's gentle embrace indicate a concern for the child's well-being and happiness. There is little ambiguity in the depiction of care and affection.",,,,,1665,65,0,1730,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a woman and a child in a joyful interaction, suggesting a nurturing and supportive relationship. The child's laughter and the woman's gentle embrace indicate a concern for the child's well-being and happiness. There is little ambiguity in the depiction of care and affection.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,96daa3333f4bcac71f96c0496d5ffe5e23f7dfb09b953599c435c5f380a19d63,,42,1,14,3,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,1-1,1-1.jpg,images/1-1.jpg,16c8b6ef21bd106f6229643ab02fee435a73563485160c64d5eac9e5c19d2f44,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:17:11.351650+00:00,2026-09-06T00:17:12.725662+00:00,1.374,1,success,Care,90,"The image shows a woman holding a laughing child, suggesting a nurturing and supportive interaction. The primary moral concern is the well-being and happiness of the child, indicating Care.",,,,,1258,48,0,1306,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a woman holding a laughing child, suggesting a nurturing and supportive interaction. The primary moral concern is the well-being and happiness of the child, indicating Care.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,15b4785d4334250aabdafc29490dd186352e93a8c8b953178a35fb5ed208b2dd,,43,1,15,1,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,2-1,2-1.jpg,images/2-1.jpg,4c390cab45d7793acde1917cc6c343bfdece7f98faca8ae93220ba7b58bad292,gpt4o,OpenAI,gpt-4o,gpt-4o-2024-08-06,2.48.0,0,{},high,2026-09-06T00:17:13.252162+00:00,2026-09-06T00:17:14.693036+00:00,1.441,1,success,Care,90,"The image shows a person in a vulnerable situation, possibly experiencing homelessness, surrounded by makeshift shelter and belongings. The primary moral concern is the individual's well-being and need for support.",,,,,2108,50,0,2158,"{""label"":""Care"",""confidence"":90,""brief_reason"":""The image shows a person in a vulnerable situation, possibly experiencing homelessness, surrounded by makeshift shelter and belongings. The primary moral concern is the individual's well-being and need for support.""}",
